phone,rating,review,source
galaxy,4,Had the phone about a week now and couldn't be happier with it.,Very.co.uk
galaxy,2,Brought a couple of weeks ago had problems with over heating and it doesn’t hold battery life for long which was disappointed with,Very.co.uk
galaxy,5,"Excellent upgrade from a Samsung S7, stunning phone",Very.co.uk
galaxy,4,I bought the phone 2months ago. I have experienced twice that couldn’t receive calls or outgoing calls. Had to turn phone off reset then had to turn phone off again 2 weeks later.,Very.co.uk
galaxy,5,Had the phone 3 weeks and I love it- fast and reliable - no issued at all,Very.co.uk
galaxy,4,"Excellent phone that runs reliably, is faster, has a sharper screen and a better camera than the last model...",Very.co.uk
galaxy,5,I'm so happy I got this phone I live all features about it but my highlight so far is the camera quality and how quick you can transfer old data to new,Very.co.uk
galaxy,5,Love my new phone. And I like the LED phone cover.,Very.co.uk
galaxy,5,Had phone for a week now and delighted with it. Great.,Very.co.uk
galaxy,4,Had a month & its all I need & expected would recommend 100%,Very.co.uk
galaxy,5,Replaced s7 edge which has never let me down. Only problem with it was pink line down screen,Very.co.uk
galaxy,5,"I bought mainly to use with my gear360, which it works great with. The camera quality is exelent and I can send direct to my printer. For me the phone part is secondary, but it dose an excellent job.",Very.co.uk
galaxy,5,I bought this a couple of weeks ago I love everything about this phone I've always has Samsung galaxy's,Very.co.uk
galaxy,5,"Upgraded from the S7 and love it. Amazing camera, plenty of storange and nice bright screen.",Very.co.uk
galaxy,5,"I have just upgraded from my s7 edge, am a very impressed with how much the galaxy handset has moved on from my old phone. Its faster and easier to use and coupled up to my gear 3, my mobile comunication have never been eaiser.",Very.co.uk
galaxy,2,"Hi, I bought this phone one month ago, there are lots of extra features, print shot, camera is good , you can focus, however no FM radio (this is a basic), consume lots of data, I am sorry, financial perspective I cannot see value for money. You better learn how to use the phone in order to enhance value, there are lots of free videos on YouTube. hope this help for people. Regards",Very.co.uk
galaxy,5,Had it for nearly month and its the best phone ive had .....its gotta be the best phone around,Very.co.uk
galaxy,5,The data transfer was so easy nd the colour is great,Very.co.uk
galaxy,3,"Cluttered apps, bad battery life, phone overheats when using some apps. Excell still works really bad, as you need to freeze the columns to view the sheet properly. But at least cheaper than the iphone",Very.co.uk
galaxy,5,I absolutely love the phone and everything you can do with it. I only wish the fingerprint scanner and battery life was move convienient. If they were done then this phone would be %100 perfect,Very.co.uk
galaxy,5,"I've had my S9 for around a month, it's been an amazing bit of kit to use! Really fast and the screen is exceptional!",Very.co.uk
galaxy,5,"Only had the phone a couple of weeks but am very happy with it. Very responsive, easy to use and very fast.",Very.co.uk
galaxy,5,Got my upgrade last month love Samsung phones so easy to use,Very.co.uk
galaxy,5,Had a few wks now unreal phone. I had a s7 but this is just a different level very pleased,Very.co.uk
galaxy,2,I've had this phone for over a month now and we'll I'm not impressed. The battery life is awful. The touch screen sometimes doesn't work also the finger recognition a big thumbs down. The camera is the best bit.,Very.co.uk
galaxy,5,Bought phone a few weeks ago best phone I have ever had.,Very.co.uk
galaxy,5,So glad I have this phone best phone I've ever had,Very.co.uk
galaxy,5,"Just got this a couple of days ago, but am loving it",Very.co.uk
galaxy,5,This phone is the best one to be on the market yet. I assure you that you won't be disappointed. To many reasons I can give but it'll be easier for you to read the spec yourselves as this is well reccomended,Very.co.uk
galaxy,5,"The camera impressed me most, using the auto mode make it easy to use and the pictures Will be wonderful",Very.co.uk
galaxy,3,I have had the S9 a few weeks now and it has.taken me a little time to get used to it. Battery life seems to.be an issue when compared to my old S7. However overall performance is good and graphics are a big improvement.,Very.co.uk
galaxy,5,Had it over a week now loving it got nice sound !!!,Very.co.uk
galaxy,4,Everything with the product is great but have only had 2 bar signal in my home location. Overall a great purchase.,Very.co.uk
galaxy,5,"Haven't had the phone long but initial thoughts are: great screen, easy to set up and very fast. I haven't tried out the camera yet but I'm expecting it to be good. Much improved spec over the S7 and I love the titanium colour. So far so good!",Very.co.uk
galaxy,5,Had this a month haven’t used all the features yet but love how clear the camera is. The battery so far is holding up and doesn’t need charging to often.,Very.co.uk
galaxy,4,"The phone and it's features are great. The face recognition to unlock and the size of the memory is fantastic. Bixby can work, but by the time you've said something 3 times, you wished you'd just done whatever it was, manually.",Very.co.uk
galaxy,4,"Looks good great camera ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,",Very.co.uk
galaxy,3,"Good but over fussy phone... great camera, but hard to follow menus.and i HATE Bixby or whatever it is called. Still alll in all its miles better than an iphone.",Very.co.uk
galaxy,5,Always been a fan of Samsung Galaxy and although I find the S9 not hugely different to S8 it has some subtle improvements and for me I never look at another phone other than Galaxy's.,Very.co.uk
galaxy,4,Pleased with this mobile . Had it for only just 2 weeks,Very.co.uk
galaxy,5,got new phone from sky last week 12 July 2018 and I love it,Very.co.uk
galaxy,4,"I love the features on the phone. Superslow mo is great, however it is sometimes alittle hard to try to focus on the object you want to take in superslow mo so sometimes is superslow to get working. Also it does not give any tutorial on bixby or hwo to use it so never really had a go as it all seems a bit messy and not very well htought through. Although overall it is a very powerful phone that can do some amazing stuff but some more tutorials would be helpful on how to use certian aspects and features otherwise there is no point having them!",Very.co.uk
galaxy,1,I brought this a week ago thinking it would be an upgrade from my s8 oh boy was i wrong. The only difference i can see is the camera and the look of the back that is all. My s8 worked fine as the same ad this s9 but i just feel like I'm still using my s8,Very.co.uk
galaxy,4,"Moving up from the S7 Edge you can see and feel the quality straight away. Actions are fluid and fast. My only gripe is battery, which unfortunately I feel will be a long time coming for a result. The phone is a processing monster but that eats power and if using in conjunction with Bluetooth devices then expect a day's worth of use. That aside I have to say it's a nice piece of kit",Very.co.uk
galaxy,5,Ive had this phone for around 2 weeks and I can't wait to use the camera when we go away on holiday in a few weeks time.,Very.co.uk
galaxy,3,This is my first Android phone. The S9 seemed to be the best of the bunch so I went for that.,Very.co.uk
galaxy,5,I am very happy. Always been a samsung girl. Gets better every year,Very.co.uk
galaxy,5,Happy with it . It does the job great camera .....,Very.co.uk
galaxy,5,"Very pleased with the 'phone if you can call it that as it has so many features. I've been using an iphone 5 which I inherited from my son who lives in Sydney, Australia, and he, my wife and his partner had probably since 2001. It's very refreshing to use the S9, as recommended by 'Which' the phone certainly deserves a Best Buy status and scored 86% top of the class. Well done!",Very.co.uk
galaxy,5,"I bought my phone Samsung 9 about a month ago still getting use to it, not often say this about a phone but one of the best phones i have owned camera is perfect when taking photos love it.",Very.co.uk
galaxy,5,Made the switch from iphone and I am glad I did. Lots of features that have been well designed.,Very.co.uk
galaxy,5,"Best phone I've ever owned, love everything about it from the look to the performance",Very.co.uk
galaxy,5,"Great phone, great company, why use Iphone's when Samsung make such fantastic, user friendly products.",Very.co.uk
galaxy,4,"I love this phone except for one feature why oh why would you place a glass back on the phone and then not make that glass as hard as the glass on the front, I have cracked the back of my phone quite badly and now need to replace it only 4 days after having purchased it and paying quite a lot of money.",Very.co.uk
galaxy,5,I got this about a month ago and I'm still getting used to it but I like it,Very.co.uk
galaxy,5,Simple to use looks and feels great. By far the best phone I have used in a long time.,Very.co.uk
galaxy,5,Still trying to get to grips with the amount of stuff on it,Very.co.uk
galaxy,4,I bought this phone as an upgrade and the functions are good.,Very.co.uk
galaxy,5,"Needed a new phone so I went for the s9. Glad I did, it excellent!",Very.co.uk
galaxy,5,Always loved Samsung phones and this is brilliant looking forward to trying it out even more,Very.co.uk
galaxy,5,Bought in last week great phone great colour. Loving the camera,Very.co.uk
galaxy,2,Worst phone everything is too complicated for my age groop,Very.co.uk
galaxy,5,I have had this phone a couple of weeks now and it is brilliant the speed of it and just the overall appearance is amazing I have had samsung products nearly all my life from the galaxy s 1,Very.co.uk
galaxy,4,When using letters at the right side edge not as fast & good!,Very.co.uk
galaxy,5,"Having spent so long with every iPhone generation, I was sceptical moving across to the S9 and Android platform but....wow. The S9 is superb in every way. The screen is exceptional. Glad I made the jump!",Very.co.uk
galaxy,5,"Upgraded my phone from the S7 edge and I love it. It's not much different from my S7 except more upto date and more features. I love the self emoji you can make as makes a conversation more personal when sending one. All around great phone, great product and it's beautiful to look at! Very happy!",Very.co.uk
galaxy,3,The phone is not as good as suggested k It over heard and doesn't function that good either,Very.co.uk
galaxy,5,"I first had the Galaxy s6 and that was great but the s9 is much more phone, camera and alot more.",Very.co.uk
galaxy,1,Had to send it back as screen doesn't work not very good,Very.co.uk
galaxy,5,Upgraded to a week ago and it's so much better I have no complaints,Very.co.uk
galaxy,1,Unable to set up individual text tones for different family members ect. Also extremely low battery life,Very.co.uk
galaxy,5,Had this phone a couple of weeks now and really happy with it. Comes with loads of great features the camera is really good some fun things to try on it. Really easy to use and find your way around everything.,Very.co.uk
galaxy,5,I've had the Samsung galaxy s9 for just over a week now and ive never looked back. The phone is just amazing. Battery life is brilliant. The speed of the phone is just breathtaking. Camera is top notch. I cant fault this phone for one thing.,Very.co.uk
galaxy,5,"Great phone with so many useful features, camera works a treat.",Very.co.uk
galaxy,4,This is a nice looking phone. Only problem was I downloaded apps which I was using on my I phone. On the lock screen I was getting so many pop up ads which was annoying. Sent it back to three,Very.co.uk
galaxy,4,I love everything about this phone but I'm afraid the battery life stops me from giving 5 stars,Very.co.uk
galaxy,4,"Basically its a really good phone, like it, but overheating is a problem. Applications just cant close in 20sec when phone overheated.",Very.co.uk
galaxy,5,I got this phone few weeks ago and I am still exploring. Great phone and features ... made with care,Very.co.uk
galaxy,5,This was an upgrade and very pleased will be looking to upgrade the daughters phone,Very.co.uk
galaxy,5,Easy to activate great security features screen impressive,Very.co.uk
galaxy,5,Had phone last week upgraded from a s7 edge of which i loved but this phone is even better .,Very.co.uk
galaxy,5,"Bought a couple of weeks ago and so much on it still finding things on it , the movie maker on the camera is fantastic",Very.co.uk
galaxy,5,Wasn't sure on curved screen as didn't like them on s6 n s7 but love the phone,Very.co.uk
galaxy,5,Love my s9 the camera is amazing and I also love how easy it is to get around all your apps as there is more room in the home screen,Very.co.uk
galaxy,5,Awesome phone! I would recommend to everyone!!!!!!,Very.co.uk
galaxy,5,Perfect replacement for my S7 quicker and sleeker happy so far,Very.co.uk
galaxy,5,Best phone I've had can't fault it brilliant camera,Very.co.uk
galaxy,5,Very nice handset Accessable and more reliable then my previous handset.,Very.co.uk
galaxy,5,I've had this phone for about 4 weeks and I'm loving it had I a I phone before and think think this is 100% better,Very.co.uk
galaxy,5,"Good phone all round, love the lilac color too. However I cannot stand bixby, it seems you cannot full disable it which means when my phone is in my pocket bixby constantly comes on, however this is just because i do not lock my phone most of the time.",Very.co.uk
galaxy,3,It's ok but bluetooth connectivity is suspect. In car functions not as good as Iphone6. Too much going on I think.,Very.co.uk
galaxy,5,Loveit samsung are better than the Apple I phone great,Very.co.uk
galaxy,5,I bought the s9 2 weeks ago and I'm very pleased with all the apps and features on the phone. I haven't had time to go through them all yet but really looking forward to trying them. Great phone.,Very.co.uk
galaxy,5,So so happy with this phone. Love the colour too! Would recommend to anyone,Very.co.uk
galaxy,5,I love the clarity of the screen excellent HD . and the speed when you ask the phone to open an app or due something is phenomenal,Very.co.uk
galaxy,5,I'm delighted with the product it's a great phone very easy house,Very.co.uk
galaxy,5,I've had this phone over a month now and I love it. It took a bit of getting used to (swapped from iphone) but I wouldn't go back now xx,Very.co.uk
galaxy,5,I didn't think Samsung could better the S8 but as usual they've done it again.,Very.co.uk
galaxy,5,Got as an upgrade and what an upgrade over old (2year old( phone. Much more responsive.,Very.co.uk
galaxy,4,This is a fast and essy to use phone snd so much better than the iphone i have to use for work. I'm still getting used to all the features and customisation opportunities. I'm afraid I'm not using Bixby as I find the voice too annoying. As with my old phone the predictive text needs careful use. I use facial recognition to unlock the phone and it works most of the time but is occasionally very reluctant to work.,Very.co.uk
galaxy,5,Got this phone couple of wks ago and still happy enough with my samsung s9,Very.co.uk
galaxy,1,Had this phone a week now. Put the new SIM card in and guess what no network and still having issues cannot make calls and or send texts,Very.co.uk
galaxy,4,I just recently bought this phone and impressed in the sleek design and finish. The wide screen and small bezels allow the phone to have a true widescreen HD display.,Very.co.uk
galaxy,5,I upgraded 4 months early to get my new s9 and so glad i did love everything about it the camera is amazing,Very.co.uk
galaxy,5,Very happy with the phone it has everything I wanted2,Very.co.uk
galaxy,4,"I was fed up with the same old, same look and features iPhones. I have always had an iPhone up to this upgrade! I LOVE my Samsung S9!! I have found everything better but my reason for a star short - battery life is not that great.",Very.co.uk
galaxy,4,"Happy enough with all the features, however if you are to use the iris scanner and have the display at the optimum performance level then you will have to make sure you carry your charger around with you for the day!",Very.co.uk
galaxy,3,I loved my s8 so the camera improvements in the s9 are fabulous. My only thing I'm not happy with is... I used to be able to write a text and schedule it for a later day or time and this feature has been removed from the s9. Not sure why as it's a great thing and my friends and I used to use it all the time,Very.co.uk
galaxy,3,"I am missing my S6 already, couldn't get this is silver so bad start straight away. There is a problem with the notifications on the phone, firstly I have the phone at max volume for notification and you can hardly hear it and secondly I play a lot of games on my phone, and the notifications sounds for my games have disappeared, they have defaulted to whatever the phone says, so for instance if I have an incoming attack I used to have a specific sound so I knew now I don't and I have checked all the settings on both the phone and games and there is no way I can change it, can you please sort this out or advise, do I have a faulty phone. The quick start camera feature was better placed on the S6, I keep restarting my phone rather than starting the camera. Considering going back to my S6 at least the notifications work, this is a real important feature for me and its just not working on any count on this phone which is a real shame.",Very.co.uk
galaxy,5,"So happy with the navigation, screen quality, software, battery life all round pleased really. Just wish i could change the battery myself for when it will eventually get depleted.",Very.co.uk
galaxy,5,The speed of access to everything is amazing camara outstanding .,Very.co.uk
galaxy,5,"Bought this phone as an upgrade from my S8 and can honestly say I would not look back from this decision. Sleek, stylish phone, colour matches the pictures exactly. Fast processor with a battery that can last me all day. Excellent value",Very.co.uk
galaxy,5,"Had the phone 2 weeks, and love everything about it, the camera is brilliant",Very.co.uk
galaxy,5,"Great features behind some great security. But the biometrics are easy to set up and easier to use. Add to that a whole raft of power and graphics, whats not to like",Very.co.uk
galaxy,4,Love the phone and the colour too but still getting used to it,Very.co.uk
galaxy,2,"Very poor battery life, facial recognition and Iris recognition don't work properly, no battary display for bluetooth device,",Very.co.uk
galaxy,5,"Got new phone one week ago,love it.so happy that I got it.",Very.co.uk
galaxy,5,I bought this a week ago and i couldn't be happier with my choice,Very.co.uk
galaxy,5,I bought this 2 weeks ago it brilliantl so happy with it,Very.co.uk
galaxy,5,"Only had a week and I'm loving it,got knows why some ppl choose iPhone when samsung are a million times better.",Very.co.uk
galaxy,4,"I have had the phone for about a week and I bought it mainly for the super slow motion feature. So far I am very disappointed with it. It seems to have trouble detecting movement and when it does it is literally one or two seconds before it reverts back to normal speed. When it does work it's pretty impressive but so far that's only been on one occasion when I tried it indoors. I'm hoping it's nothing more than my inexperience but none of my friends seem to be able to improve it either. The rest of the features are ok but the emoji feature is somewhat problematic too, in as much as I can't seem to access it once it's done. I'm hoping that once I'm used to it I will love it every bit as much, if not more than my beloved s3. I can't say yet whether I would recommend it to a friend, unfortunately.",Very.co.uk
galaxy,4,Happy enough with the S9 as with all my Samsung mobile phones I have had,Very.co.uk
galaxy,5,"had it 2 weeks and its spot on, would recommend to a friend",Very.co.uk
galaxy,4,Not had it long but it's ok so far impressed with the resolution of the screen.,Very.co.uk
galaxy,3,I bought S8 last year and i dont see much diff between S8 & S9. Till now I observed the drawback in my new phone. It was heating while keeping for charging. literally I can feel buy touching the phone.,Very.co.uk
galaxy,5,Had it couple weeks now still getting to know the phone but so far so good only had samsungs,Very.co.uk
galaxy,3,Bixby is useless. Don't use it. That button should be allowed to be re-routed to action any other app or function because right now it is useless. There's more little nags...,Very.co.uk
galaxy,4,"Incredible phone and features, still figuring some things out with it, especially ways of saving battery power.",Very.co.uk
galaxy,3,It is a good phone but not as I expected. The phone design is not good as you can't hold in hand comfortably secondly why having an extra button for Bixby.,Very.co.uk
galaxy,5,Got this s9 a month ago.. absolutely brilliant.. Easy to use and very advanced.. can do as much or as little as you need it to..,Very.co.uk
galaxy,5,Only had this phone for a week and am very impressed. Very quick to start up and easy to use,Very.co.uk
galaxy,4,"I have had this phone for a week and love it, with one exception.",Very.co.uk
galaxy,5,"Recently bought amazing phone apple is outdated , samsung is really good",Very.co.uk
galaxy,5,"Had the s6 before this and thought it was time for an upgrade, although i wasnt expecting much. However, this phone is incredible! The features and power of the phone are just amazing! If you want to go a new route with your phone, get the s9, once you experince it you will never go back to anything else!",Very.co.uk
galaxy,4,"I bought this a month ago to replace my Samsung Galaxy a5 (2016) and all i can say is, it's probably the best phone on the market, as for longevity, i hope it lasts longer than my A5 and the only issue that i have with the phone is battery life",Very.co.uk
galaxy,4,I got upgraded early this month from a Samsung galaxy S7 edge. it is safe to say that the S9 is an amazing piece of technology. For the camera... wow... it is absolutely amazing.,Very.co.uk
galaxy,5,"Upgraded from the S6 Edge to the S9. Brilliant phone lots of good features, very quick and visually pleasing to.",Very.co.uk
galaxy,2,I bought my phone 2 weeks ago. Would give an amazing review but the battery life is really poor. I use my phone a lot for various reason and it just doesn't live up to my expectations. Everything else is great but the battery really spoils it for me.,Very.co.uk
galaxy,5,"Without doubt the best phone I have ever had. Slick, quick and great functions.",Very.co.uk
galaxy,5,Loving my new phone ...upgrade from a S7 which was much loved,Very.co.uk
galaxy,5,Love this phone great to use and easy love the pics it can take,Very.co.uk
galaxy,5,"As a 50-something self-confessed techophobe, my phone and I are getting on like a house on fire! Usually I want to hurl new phones down the garden but not this time.",Very.co.uk
galaxy,5,Went from an iPhone to my samsung S9 and I love it,Very.co.uk
galaxy,5,I bought this phone a few weeks ago and I am absolutely delighted with the quality.,Very.co.uk
galaxy,5,Very very happy with it and I would definitely rate this the best phone out of every phone made,Very.co.uk
galaxy,5,Had the phone 2 weeks much better than my last so glad of the upgrade,Very.co.uk
galaxy,5,"Great phone ,very slik, responsive and the camera very very good",Very.co.uk
galaxy,3,"I purchased the phone last week , had a Note 2, Note 4 and Galaxy 7 Edge , all great , within in a day my rear camera lens broken !Careful with phones , never had any issues with the previous phones . So the bit I was looking forward to ...I cannot test properly as I am abroad",Very.co.uk
galaxy,4,Excellant phone. Battery seems to drain quick however.,Very.co.uk
galaxy,3,"Dropped the phone about 3 inches, screen completely broken. Expected it to be much toughee.",Very.co.uk
galaxy,5,I got the phine about a week ago and its been reall fun haveing a play woth the new feature,Very.co.uk
galaxy,5,The my new phone Galaxy S9 double sim is great . Good,Very.co.uk
galaxy,3,Exactly the same as an s8 apart from camera slightly different. The charging port is terrible and breaks really easily with weeks.,Very.co.uk
galaxy,5,Best thing since sliced bread great phone to use,Very.co.uk
galaxy,5,My wife and I both got phones last week and got them set up fairly easily. Both of us managing well which is a bonus,Very.co.uk
galaxy,5,Brilliant phone Apple and iphone's are pants samsung all the way,Very.co.uk
galaxy,3,Only gave 3 stars because I can't attach individual message tones to my contacts.,Very.co.uk
galaxy,5,I bought this phone a week ago and this is just unbeliveablely amazing,Very.co.uk
galaxy,5,I have only been using this for a week but am impressed. I have been iPhone for many years but decided to go for a dual SIM S9 as I was tired of carrying 2 phones. Having both SIM cards active at the same time is brilliant and I would recommend it to others in the same situation. Plus I can turn off my work SIM when not needed.,Very.co.uk
galaxy,5,Had this phone a few weeks. Alwaysget samsung love their phones. So easy to set up and transfer all my info and apps from old phone,Very.co.uk
galaxy,4,I get this a month ago and love it. Best phone I've owed as yet.,Very.co.uk
galaxy,5,had i 2 week work well with a good camera slow mo work well,Very.co.uk
galaxy,5,So happy with the s9. My opinion it's the best phone I've seen.,Very.co.uk
galaxy,3,Having problems when people ring saying I keep cutting out,Very.co.uk
galaxy,5,"I got my s9 a month ago and it's just amazing, I love the camera, picture quality is fantastic and all the added extras like super slow mo is astounding",Very.co.uk
galaxy,5,"excellent value, once I had got around transfering from I phone",Very.co.uk
galaxy,5,This phone is incredible does everything I could ever need and more!,Very.co.uk
galaxy,5,"Bought this phone about a week or so ago, love it so far. Camera quality is outstanding, features are incredible, easy to use, brilliant quality phone overall.",Very.co.uk
galaxy,2,"Had a week and apps keep closing, predictive text doesn't work and phone keeps turning itself off",Very.co.uk
galaxy,5,Great phone and happy I got it and couldn't be happier with it,Very.co.uk
galaxy,5,I bought this a month ago and now everybody begs for me to take a photo for them as it has a great camera.,Very.co.uk
galaxy,2,"Every time I take my phone out of my pocket it not only brings up the secure folder it also opens it even though I have iris identification locks on it. I'm forever bringing up the apps at a glance screen when I go near the edge of the screen. It's one redeeming feature is that the screen quality is amazing, that said I will never have a Samsung again",Very.co.uk
galaxy,5,"Read all the reviews and got exactly what I expected from Samsung, amazing quality and features. Apple you have some distance to go to catch up.",Very.co.uk
galaxy,5,"Fist galaxy and what a phone, came from a Sony Xperia and this phone is so much better. Its so custimizable is unreal and the camera in slow motion is utter bliss.",Very.co.uk
galaxy,3,Had the phone a few weeks. Plenty features but none of them particularly useful or relevant (just my opinion) I have plenty friends who love the s9 but I just can't see what all the hype is about. I am new to Samsung as usual go for the experia so may change my mind over time once I get used to it,Very.co.uk
galaxy,4,I got this a week ago and all seems good apart from I've lost screen size. I had the s7 edge but the s9 is smaller. The s9 plus was too much money but in hindsight it may have been better. Can have multiple apps running in the background but it Does Not slow it down. Good phone but small.,Very.co.uk
galaxy,5,"Yes yes, very nice, very good, very ok, very no thanks",Very.co.uk
galaxy,5,I had this phone 3 weeks just mainly for camera .. but its so much more,Very.co.uk
galaxy,4,Good phone great camera that surprisingly slow considering I upgraded from an A3,Very.co.uk
galaxy,5,"I love my new phone , the Samsung is my favourite make. It is so simple to use and has great features.",Very.co.uk
galaxy,5,I'm very happy that I decided to upgrade my contract early :),Very.co.uk
galaxy,2,"I bought this about 2 weeks but not impressed with the battery. It dies quickly. The feel of the phone is good, the speed is fast but for the battery.",Very.co.uk
galaxy,5,"Best phone I have ever had, so good I purchased two",Very.co.uk
galaxy,5,After having used an s6 edge for such a long time I jumped at the chance to upgrade to an s9 and I couldn't be happier. I can't fault this phone. Its Another great product from an amazing company,Very.co.uk
galaxy,4,I bought this 1 - 2 weeks ago and happy so far with my purchase,Very.co.uk
galaxy,5,great hone with a good battery and amazing features,Very.co.uk
galaxy,3,I got a new phone as part of a contract upgrade. It's pretty much the same as the old one.,Very.co.uk
galaxy,4,I like this phone so much. I bought it a month ago,Very.co.uk
galaxy,5,Went from I phone to Samsung and it’s a really good phone glad I swapped,Very.co.uk
galaxy,1,"I had the s8 an decided to upgrade to the s9, after upgrading i learnt the hard way that the s9 is not as good as the s8, my biggest issue is that the s9 no longer supports connecting to a external or portable hard drive while s8 still does.",Very.co.uk
galaxy,4,Boughtnew phone as itworked out easier & cheaper to get than repairing my S7 edge.,Very.co.uk
galaxy,1,"Went from an I phone to a Samsung and totally regret it. Won't close windows down properly, keyboard is awful, not user friendly. Hate it.",Very.co.uk
galaxy,5,I think this is the best phone I've ever had!! Love Samsung!! Thanks again for a great phone,Very.co.uk
galaxy,5,This is such a good phone with amazing power and features,Very.co.uk
galaxy,4,"Its only been two weeks, and initial impressions are: Great options menu, with so many features. Great display and functionality across the whole device. Phenomenal back and front cameras. Very responsive and high quality. The display is crisp and high resolution with the option to choose resolution. I've never had a phone with such a range of features and options. Giving an immense amount of freedom and customisablity.",Very.co.uk
galaxy,5,"Comparing it with my last phone, a A3 Samsung. I cannot believe the difference. Well done Samsung",Very.co.uk
galaxy,5,"Upgrading ,look forward to the S10, S9 is better than the 8 hope the next model will be even better",Very.co.uk
galaxy,5,Had this bad boy for a week now and everything I wanted from it has been delivered perfectly. This is my third Samsung (after the S3 and S6) and each time the phone just keep getting better and better.,Very.co.uk
galaxy,4,"Great phone and so easy to use and navigate. Use to using a iPhone I thought was going to be hard to get use to a android but was so easy, glad I made the choice to change.",Very.co.uk
galaxy,3,Had it a month and don't find it as easy to use as my old S6. Nothing is outstanding or different and I am disappointed with it overall.,Very.co.uk
galaxy,5,Brought this phone a week ago and i love it had an i phone but samsung easier to use,Very.co.uk
galaxy,5,I had this phone 2weeks now love it.great phone better,Very.co.uk
galaxy,5,I have had the phone for just a couple of weeks and already I've realised how much more advanced this model is compared to my previous phones,Very.co.uk
galaxy,1,Dont like being asked to jion this and that at every stage being asked to alllw access to my pictures etc .. My Pictures MY WAY..,Very.co.uk
galaxy,5,Only had for a week but transfer for ios was extremely easy and the features are great. Takes a bit of getting used to but i really enjoy the way it types and how smoothly it works. My switch to android was definitely the right one,Very.co.uk
galaxy,1,"I bought this phone a week ago, I am not enjoying it at all. My photos have to be moved one by one in to my gallery, I just don't find it as intuitive as my iPhone and wish I had never changed :(",Very.co.uk
galaxy,5,"I have always had samsung but my last phone was an Iphone because i had to try one,otherwise i wouldnt have lived. I have honestly missed the Samsung and couldn't wait to be reunited!!! Samsung forever",Very.co.uk
galaxy,5,I've had this phone for 10 days now and I'm sooooo happy with it. It is SPEEDY and the cameras are everything I needed after my upgrade from a mid-ranger. The screen is also beautiful and I'm STILL discovering new features. There's so much to love!,Very.co.uk
galaxy,5,Great phone so much memory and so much quicker then any phone I've had before!,Very.co.uk
galaxy,3,"I bought it a week ago I came from apple, I love the camera of the s9 but the battery sucks the apple battery was better I am thinking of buy another iphone as I need a longer battery life.",Very.co.uk
galaxy,5,Jumped from the 7edge to the 9plus and very pleased. Absolutely love it.,Very.co.uk
galaxy,5,"So simple to use, love the new apps the easy to connect to other items.",Very.co.uk
galaxy,5,"I have to say that the Samsung S9 has to be one of the best phones on the market today. It has so many great features that it’s hard to know where to start, it was so easy and simple to change from a IPhone to the S9 and the security guard on the phone is just amazing it’s up to you which one you prefer. I am glad i switch I love the new S9 and can see myself enjoying it for a very long time.",Very.co.uk
galaxy,5,"Had my new phone just a week, so much faster and easier to use then old S6, still learning all it can do, but so far great!",Very.co.uk
galaxy,1,The battery doesn't even last for a half day . This is ridiculous This phone will be my last with Samsung,Very.co.uk
galaxy,5,"I was encouraged to buy this phone and I am so glad I did. Very smart, fast and lots of features - not yet all explored!",Very.co.uk
galaxy,5,I love my new phone better apps and its light nice,Very.co.uk
galaxy,4,"I purchased my phone 2 weeks ago and it's fantastic, apart from Bixby as it doesn't understand the Scottish accent so it's absolutely garbage so had to disable it",Very.co.uk
galaxy,5,I have had it for a week now and well happy with everything about the phone.,Very.co.uk
galaxy,5,There is always something to discover.... Slick and modest in the same time but rich in the inside,Very.co.uk
galaxy,5,"I upgraded to this phone from the Samsung S7 edge, I loved the previous S7 and struggled to see how it could be greatly improved.",Very.co.uk
galaxy,3,"I got this phone a week ago, phone it's ok, not much different from previous models. Battery does not last, had s7 edge before and battery would last all day no problems this one runs out half way through the day.",Very.co.uk
galaxy,5,"Fantastic upgrade, great handset and tarriff from EE",Very.co.uk
galaxy,5,Replaced an S7 and was very impressed with this one.,Very.co.uk
galaxy,5,I brought this phone a week ago and is still good condition..,Very.co.uk
galaxy,5,Great battery life. Amazing camera. Love the security fingerprint scanner. The sound is unreal. I dont know why but my wifi signal is better? Would not buy anything but samsung!,Very.co.uk
galaxy,5,"Reqlly impressed with new handset fast, easy to use, camera is great.",Very.co.uk
galaxy,5,Brilliant phone.I love music and the sound is ace.,Very.co.uk
galaxy,5,I had this phone phone just over a month now and love it so much easy to use and feels light. Camera is great and very happy with it,Very.co.uk
galaxy,5,Just love everything about this phone... the camera is great. It's just a great phone,Very.co.uk
galaxy,4,I've had my new phone a couple weeks now still learning new things that amaze me every time I swapped brands and happy I did you can do so much more my partners contract is coming up and am advising her to swap too,Very.co.uk
galaxy,5,"Ive had iphone for a number of years and have always resisted the android offers. I recently upgraded and went on a ledge with the galaxy s9 and im glad i did. This phone is excellent packed with features, easy to use, and super fast. It almost negates the need for a laptop. Honestly if your on the fence about investing in the s9 you wont be dissapointed...how can it get any better? Maybe its just a tiny bit big for my hands but I genuinely think im nitpicking and the phone is excellent amd a bargain even at the high asking price.",Very.co.uk
